"","GSM1371025","GSM1371026","GSM1371027","GSM1371028","GSM1371029","GSM1371030","GSM1371031","GSM1371032","GSM1371033","GSM1371034"
"DDR2",7.85632306715919,8.13203786149121,7.30085527390458,7.18579876408795,4.99827459992826,5.41991019770882,7.07493753851788,7.38120286680377,6.74267277662596,6.79837036922595
"NUCB2",8.3756470624838,8.46011405100516,8.41580108645077,8.32601314149297,6.53341335422139,7.10250658019534,8.59850192237619,8.75685953741655,8.66979546423383,8.72977356727063
"GPR143",8.30825180865364,8.48141208835874,8.56796839523006,8.56147783360544,9.36143671198556,9.34358763646881,7.59976179283412,7.88130298739907,7.60571978508987,7.70361694099024
"EID3",5.28603066720917,5.08344515362055,5.09739987596276,5.35191017400406,6.34065142374317,6.63430565032094,6.04719252452261,6.03734412190259,5.95535460972236,6.0849247243458
"GPX8",10.3056305322368,10.2770966786983,10.1893266579062,10.2252716129692,10.196009098306,10.1929598746961,9.11766494633924,9.09583389356245,9.07862273849758,8.93572371570008
"RNF165",9.20466439268505,8.98232822456129,9.2448648679529,9.30550871194916,5.6357188498359,5.45422096615346,9.62984286962906,9.59485844737763,9.75855657880307,9.62136818238126
"OCA2",6.95255646445888,6.91096182702381,6.96564582847721,7.04224467622761,5.98850497695297,6.06236322174198,7.11085425635329,7.32701475172021,7.19436534764507,7.19871180913101
"ODC1",13.8301029789865,13.8743853591587,13.8820345498617,13.9132718715537,12.5055319435827,12.4977353286616,13.7364518578799,13.7784569827473,13.776075302321,13.7833457445679
"ODF2",8.72034581419508,8.72546745390116,8.63781086352014,8.72596262320438,7.08448220905662,7.26890592401478,8.96544732015555,8.98622058161599,8.8281125414315,8.92461195512572
"TNFRSF11B",5.42963437097313,5.04903834042706,5.12577134138457,4.77491080585504,4.031711520218,3.81067618804245,4.47664733769245,4.40916078146135,4.22650304691759,4.4565902914123
"ZBTB21",8.58739573622658,8.49712165117519,8.66419025913546,8.65375492852587,7.74862711255243,7.6913922449099,8.99699147958255,9.04007791850822,9.1185433804976,9.12832251066502
"SCAPER",8.52865537762947,8.47342551658755,8.6668690350094,8.64558526690677,7.43267315023621,7.34611219037923,8.91288236145075,8.90116769472354,9.15121875420723,9.05625643132041
"SIX6",7.33512230304325,7.49725612346151,6.86517265247377,7.10307468692204,5.25477848292519,5.18756781627146,5.09128132506786,5.3214668047774,5.16160264070296,5.39114774362553
"ORC1",9.03134389610213,9.11187867975315,9.30959213186574,9.20317805113632,9.9087670808936,9.89823091689875,8.49254925704699,8.71141833663493,8.59833900367504,8.63641627007216
"OXTR",6.7923002022092,6.78884386867316,6.6738658598295,6.75194152369768,5.98852862463731,5.32094428491324,5.9886904289916,6.06995322292157,6.25593965445875,6.08490806086739
"PAFAH1B1",11.1249470552478,11.1405118163557,11.131857409893,11.1357109061926,10.4246539066157,10.3955755008744,11.4261928645978,11.5059738041627,11.5954790059788,11.5366273464188
"PLA2G3",9.48027124298441,9.39851889932629,9.50082248000179,9.47699724304524,7.86478451933752,7.81362804633782,9.39068622764553,9.43297779134003,9.10954372324938,9.14750872182915
"NOX4",8.78570230761419,8.75078621498068,8.51212885323185,8.48245750145296,4.85992486532916,4.98946340354387,6.50956021376956,6.59060607125287,6.81602682724237,6.76017178351586
"CHST11",7.76170190517987,7.82652648757181,7.76512185910969,7.76307313463681,6.63342074637657,6.32419332120005,7.79895079380436,7.87053716016476,8.08137013258874,7.9212543237395
"SERPINE1",10.5386718408488,10.0034037244445,9.49973719529557,9.57056675675638,6.40994920312916,6.06000731261938,6.29805022387109,6.29805022387109,6.53514986185402,6.64045361365006
"SERPINB2",5.18070705283625,4.7893286488433,5.30662086518695,4.71283174192359,3.34219217615002,3.39951756960375,3.37175098774666,3.4413842458528,3.01301905201308,3.62406231762515
"PAK2",10.5820847023924,10.5778100901632,10.6033435672474,10.5126470547344,9.1122617831515,9.14252936697032,10.8243184803187,10.8246849317954,10.8087269357511,10.8154171269502
"PAK3",8.67980410347445,8.51816083670316,8.80471085312145,8.78456839949111,6.26640594454983,6.46754684462345,10.014103978055,9.85969233679286,10.1253621554712,10.0352946010955
"CALY",4.76800009872267,5.1519909966135,5.10832347131065,5.26485831016338,4.44679049307016,4.06372275949854,5.34100317095411,5.4249831410671,5.75184156523261,5.94654034596282
"PAM",11.4708335605205,11.4900329823956,11.4374379607634,11.4423003236476,10.4864707521636,10.441234049155,12.4642298020961,12.5022387290608,12.6209770440948,12.5023567539706
"CNTN3",5.61872767717637,5.71823259211215,5.95373532768191,5.6323322085982,3.07815994402249,3.53347659676907,6.08757201414095,5.76234163413311,5.95256702659949,6.04203041023269
"PAPPA",10.0551436242502,9.89032738278761,9.58932704155308,9.53973651462774,4.89220610810378,5.3264452401286,8.68101320178753,8.55487463464928,8.52715062311642,8.43502613865681
"PAX3",7.7138714633943,7.81860009525262,7.27716526372765,7.32059590708099,5.12436489237866,3.71195624030959,7.35136591947432,7.34010436495125,6.86643075045466,6.99791533405376
"PAX6",11.4178248733411,11.3387146477385,11.4491131820537,11.3541293833173,6.32014227471568,6.64788562216831,12.1406635411877,11.7729250809497,12.0551676867434,11.788509361129
"MYEF2",9.12800520585456,9.12865629271682,9.1581448666511,9.17347112372391,8.36781106753526,8.36057728802633,9.4613119291792,9.40464620964341,9.48387393581405,9.46610566433563
"ASAP1",11.0508647339829,11.0738335553551,10.9930364763359,10.98102949036,9.50543731858481,9.53157991091652,10.9236701378605,10.7860793313732,10.7269148478129,10.6617250511709
"HP1BP3",12.2529765297197,12.229608116503,12.2682531086546,12.2100240572843,10.8700452522401,10.9028873456351,12.4709660912181,12.3942141595762,12.3675425996407,12.3767427291284
"PAX7",6.86717904991629,7.05499144799238,6.5385954098603,6.46456795774907,4.90783427239352,5.10068082684695,5.42539393621914,5.53996121689209,5.53666857222059,5.51019952632914
"HDGFL3",10.3101138139954,10.2286922744177,10.3729033878284,10.4131745003171,9.42831764371677,9.42679778002099,10.629556266529,10.6237370757826,10.7380751037571,10.6208168086706
"F11R",10.3026157232522,10.3534718682426,10.3701047465215,10.3454080297805,12.4474396418893,12.4630337759457,9.11614965034137,9.23431082724791,9.36340756906004,9.2335710014527
"PBX1",7.18417093188773,7.1485242665745,6.93761525290745,6.88874233225897,9.70445196402888,9.49039797470673,7.55565707027168,7.79272231098455,7.78472911868487,7.8004065646949
"CDON",9.59054904417384,9.59167135697439,9.58492434651807,9.61195349905539,7.6254591152613,7.70562202781717,10.2020141576256,10.3049142753353,10.2665285297608,10.1461099837786
"SOST",5.06539493864737,5.11480883821263,4.6125875751899,4.58777670024117,3.73705745210236,3.78792066345627,4.81745529595541,4.76988504181291,4.30076378429052,4.6874484825498
"PCDH7",8.71249707685439,8.65527915307051,8.01564024022742,8.16274376603389,9.45496418417102,9.56322426253908,6.85547922106689,6.99625163003403,6.8275610610585,6.97825972422458
"ACOX1",6.77246509089908,6.76047126862188,6.97449924274958,6.80915638762088,8.16415406474592,8.15006495074922,7.56511835004573,7.68056817003445,7.68878350785693,7.6731590180648
"MED31",9.9985222395185,10.0274948046235,10.0618634184521,10.0490295409773,8.91579236838855,9.01225162166997,10.1106076627396,10.2033369408626,10.2393172085027,10.2592678907958
"DERL2",9.38292222905755,9.48019931749816,9.4225925481322,9.38656195756482,8.71280103272874,8.69085279706894,9.62950812523216,9.7883161933941,9.69708417414938,9.72140630882039
"PCDH9",4.96993706062309,4.92655134253188,4.9717763851114,5.0504645560079,3.42496365600052,3.37358041869302,5.88993712701744,6.2134156477782,6.50490541560432,6.50138846135878
"ST8SIA3",3.93499748235301,4.18078944197985,4.08762025839581,3.83437879090073,5.77926180932709,5.90855530797055,6.01262877115876,5.89100967579601,6.04689693016353,6.0181494046021
"PI15",7.39057795975582,7.2157123702888,6.54323553695159,6.55708922322128,4.67996220238491,4.73102396500217,6.50828174736076,6.53884370099339,6.5407134179662,6.72389177504207
"PCK2",8.58706739855359,8.76117695457838,8.53325064230935,8.63587886477952,9.39083717222656,9.21937284010938,7.81306419169742,7.97758213890349,7.96104266891242,7.93447655254268
"ATL1",9.49833880619972,9.57034272135695,9.58423741274092,9.60863724753652,8.35874936137956,8.34464961059578,10.626024409343,10.6040565440677,10.7496859563826,10.7267950189235
"PCM1",8.6504132971824,8.71471189103804,8.82170847396261,8.78359521450486,6.79354309198657,7.0376840238728,8.37894968852,8.30611260037787,8.55583949623149,8.2141028925771
"TNNI3K",4.49481832805055,4.50810547285954,4.320791016519,4.68305250748585,3.79747652965427,3.56888626524434,5.41435618622682,5.0609609969497,5.30000318995255,5.36252958828868
"UTP18",7.61074403294455,7.36996786715571,7.67792882164787,7.76192234301714,7.81897196245258,7.82895958143161,6.58975344175358,6.90182855816659,6.75639058824063,6.5923722047873
"SCCPDH",8.43354247581315,8.37052026214836,8.38214677548359,8.39486912588505,7.1588729540269,7.44227953965542,8.62751350699959,8.79949595852107,8.81648366707709,8.79134115668537
"SH3GLB1",10.689433324765,10.6772631943723,10.7371124777406,10.7361925340714,9.33593000836264,9.28545839698159,10.8137055570348,10.8833074060955,10.8634973696944,10.8796014105321
"ZC2HC1A",8.35349836512245,8.16359550821047,8.33894728402096,8.26314571602395,7.16499603722624,7.24617248581187,8.52425368821997,8.31725716288941,8.48932350861137,8.42266980653438
"PHF20L1",7.66617571833198,7.65240006423976,7.69146460896943,7.75462246314145,5.5784986144901,5.67308984686146,8.67820784244049,8.82784110926539,9.22805441458433,9.01523541397589
"TFB1M",8.10867963941565,8.26236309274101,8.2093543688524,8.3034505153663,9.39304231745136,9.30201155242441,7.42796167380613,7.55381712170253,7.62790160757218,7.42808423255191
"METTL9",10.5374899136633,10.4755505038688,10.6049394023562,10.5998774886891,9.43343874274143,9.43338089093368,10.5514527086804,10.5219749777548,10.7160830478336,10.674527465418
"KMT5B",7.6357698309754,7.56547391625517,7.68806836223347,7.81067078736508,6.26171677519324,6.4157517110794,8.52034670517352,8.70036670594554,8.77647750020863,8.79011937230764
"ZDHHC9",7.7295252113826,7.68951179151169,7.72329051348006,7.67845995983264,6.83305281752491,7.0238285271862,7.85688926292947,8.09659854898459,8.11816390737806,8.15483249041448
"ZNF706",8.77965268229336,8.58094192130291,8.84624939375034,8.84089730992643,7.67219383397245,7.77271613043274,9.2361721656022,9.16216973225027,9.43069881868054,9.29431580333467
"RNFT1",7.76407333984849,7.69799524879363,7.7392551957259,7.67856086014874,6.20414486770962,6.30184032070641,7.76853456606109,7.60921478421215,7.79849816417175,7.73974198126262
"ING4",9.1566999570781,9.16964596688542,9.34000367714299,9.27493687294896,8.30704731840933,8.32940508958408,9.61201158712649,9.57353087133002,9.76102584139985,9.69667448537938
"JPT1",12.075746615217,12.0745522519741,12.144446775062,12.1381342794536,11.2703627427077,11.2336668153578,12.365214347994,12.4702982888982,12.5947255036448,12.6104804355471
"VPS28",10.4919792823369,10.6315521563686,10.6246253403973,10.6606238073893,10.0306886535646,9.89708250751595,11.0352922513311,11.1437510112635,11.163699791738,11.3074260799712
"AADAT",8.83429776512469,8.80885615928637,8.81179111023675,8.79254034956144,7.4210311860849,7.40274657120253,9.1665517718326,9.29515245315949,9.05803545178329,9.09076194877462
"TUBE1",8.16452304120282,8.19609518408124,8.25953133659709,8.24036959600758,7.03811779437005,7.130790938139,9.02803515159242,8.80018707575771,8.8399363662103,8.70880647805377
"LEF1",10.3498116376116,10.2883235395183,10.2975193312229,10.3065760311894,7.84415538601363,7.87331915170711,10.9259991098854,10.9672754683844,10.6391414215038,10.6258905467137
"PLEKHO1",9.48086140001286,9.49967304988855,9.55636621181684,9.57916738699639,8.34138299318193,8.23481548379404,9.41294767135531,9.59320368421035,9.65697392912058,9.7285805696803
"PCOLCE",8.12290380601608,8.1530509027905,8.18683223449827,8.23348554158964,9.05580710396051,9.01390348784828,7.32917675641728,7.47691070764241,7.12187994557075,7.32734554490471
"PLCE1",6.66036735069698,6.73532343614329,6.8056671715814,6.79805676361384,3.74433556408898,4.42343349420707,6.88036576800091,6.90606204936609,7.01211820091004,6.9411891601374
"NIN",10.0639790183623,10.082586329419,10.1401505259002,10.0944768246382,7.30786743378529,7.56544084527227,10.0798466283605,10.1352169165949,10.03011900148,10.0473475221289
"ZDHHC2",7.04401807631226,7.0006322777455,7.07236503719417,7.08771671470805,6.32440249245832,6.52092627605158,7.71276547604572,7.78626014225712,7.85280438603179,7.73050199244415
"RAB9B",7.48202620186892,7.33431520776869,7.53361164479624,7.46762105458394,5.28925788898934,6.16301396695216,8.5655601006929,8.85411103632999,8.80168441898422,8.81724742938678
"PCP4",8.802965732963,8.8035910253746,9.06318114081813,9.07039872850739,6.18407379696613,6.20947718784049,9.00618311359251,8.94325405488355,9.03065847709607,8.96935116694724
"PCSK1",6.87074942704236,6.49731928953345,6.72821959889617,6.67166880584116,6.14763041623234,6.06717453551343,9.60826495651562,9.45532346959542,9.20370024655674,9.12185040755386
"GLTP",10.2629814219368,10.3184128713546,10.3646303936403,10.355357508435,9.3515140056289,9.25950122807053,10.4346070554868,10.5370473737262,10.5715508571413,10.5516081800667
"CRIM1",8.87760556061665,8.8013365280985,8.30494067735262,8.2266656689216,6.99809767131102,6.98360613629162,7.06909729456652,7.05281126697512,7.38868380721692,7.31631013444766
"PCSK5",9.78781877893473,9.78134333050272,9.69855371177752,9.7640738673528,7.53455120085586,7.38179979615533,8.04543442349029,7.99160491823023,7.81826400298478,7.77379967850142
"PCSK2",7.70990900533825,7.88050235252234,7.70264047996055,7.7328189492117,5.32500647989228,5.73863524840359,9.29765005880048,9.31934178073142,8.88631972627969,8.70172541526289
"PIPOX",6.80851466642776,6.93192197668466,6.94382463886589,7.04929922324031,9.09776538665142,9.1920674468057,7.69106071622802,7.91245246807387,7.76250119952727,7.65702027786611
"KLF3",10.3007552245703,10.2217929206727,10.2122158597394,10.1822131362906,8.21893789310007,8.42211818928188,9.3639570310272,9.31253429575918,9.43390384160264,9.30452167672488
"DNAJC27",8.27832462959644,8.38232006409156,8.47122009285377,8.55757738712918,7.25845583657037,7.23996298783822,8.38512095096165,8.46159223717915,8.51008586874059,8.53375952722125
"IER5",9.4994068133022,9.52214932369396,9.57041301937559,9.62342466288942,8.0374758017139,8.12110234772559,9.45084652604188,9.37579754779791,9.62164841147632,9.40415303681741
"C1RL",8.20823672863886,8.07690592544288,8.30018640100933,8.32598588967736,6.91701057231278,7.05283805984525,7.53462256711927,7.4985480708346,7.6803980863998,7.49279537943617
"GOLM1",11.1749576425192,11.2177930227664,11.2602090012689,11.2559098491773,10.1545361605666,10.0908188205389,11.1191935864917,11.2673864905031,11.1638899390263,11.1034904154541
"RASL12",6.23483070326551,6.07180642716563,6.13176473943065,5.98056867746282,7.36498378204699,7.20339390783395,5.47979551387166,5.44246259715309,5.97681567143971,6.08521324516184
"NRN1",6.31702405032013,6.26640594454983,6.08343334732313,5.91799381295075,3.96749668845627,4.63343382827655,8.64738430859938,8.88389951611844,8.3255636200398,8.52504971035633
"CYP39A1",6.31159440124583,6.29431296773434,6.36057641252279,6.34675319318105,4.48779168654569,4.74720714500214,6.31462778885671,6.28342256486511,6.21282487695854,5.94438274632799
"FKBP11",7.36199603482764,7.23148298402477,7.26468498293787,7.33390807728771,8.89234076779655,8.74066441391789,6.15033543374856,6.02291440302803,6.1309244761619,6.03754510929105
"FAM13B",9.79291849282339,9.89487209082648,9.91674486967552,9.88889967244956,9.04565883286008,9.10768705699598,10.1309073047288,10.1178764191262,10.0960294668535,10.0334171323615
"SLC22A17",8.15566774516486,8.2617293205139,8.23197325651679,8.28859719669933,7.57423104314366,7.46496216420184,8.57226148712224,8.52586581027137,8.78046395069809,8.79569283753636
"GASK1B",9.01156773111253,8.88026585167258,8.45975819378443,8.3400755046758,3.66298725283285,3.4923760318694,6.24751920283921,6.18231258688334,6.78404980175247,6.52655746300156
"NME8",7.17946999745121,7.05647063676665,7.56651308119138,7.32854864748299,6.03947368770197,6.07929313308387,6.32742679758789,6.47168936767986,6.58738348536808,6.54600505847997
"PLAC8",5.00600778952532,5.56305531156256,5.0962758402512,5.11540613085201,6.39882387146484,6.06589289926512,4.71264159986697,4.38898421357949,4.8352506436849,4.58390400133455
"WAC",5.8533083174911,5.73944973522824,6.04197964093022,5.96332654912914,5.1640855215054,5.25412907045249,6.14983175224176,6.27673978101055,6.35117590204134,6.34388511784898
